protein id	RAW
1805seudomonas_198	2
182seudomonas_182	2
1878seudomonas_66	2
1900seudomonas_9	2
1917seudomonas_26	2
1943seudomonas_52	2
1948seudomonas_57	2
1950seudomonas_59	2
1955seudomonas_64	2
1971seudomonas_80	2
1990seudomonas_99	2
2001seudomonas_110	2
202seudomonas_202	2
2037seudomonas_146	2
2044seudomonas_153	2
2065seudomonas_174	2
206seudomonas_206	2
2084seudomonas_193	2
2087seudomonas_196	2
2089seudomonas_198	2
2105seudomonas_214	2
2138seudomonas_247	2
2142seudomonas_251	2
2152seudomonas_261	2
2178seudomonas_287	2
2181seudomonas_290	2
2191seudomonas_300	2
2204seudomonas_313	2
2258seudomonas_32	2
2269seudomonas_43	2
2280seudomonas_54	2
2285seudomonas_59	2
